name,city,cuisines,cost,online_delivery,rating,votes,value_score
Shan E Punjab,New Delhi,"North Indian, South Indian",550,No,3.4,23,6.181818181818182
Shanghai Nights,New Delhi,Chinese,450,No,2.8,11,6.222222222222221
Shree Ram Sweets & Bakers,New Delhi,Mithai,100,No,3.0,4,30.0
Sindhi Kulfi Wala,New Delhi,Desserts,100,No,3.0,4,30.0
South Indian Cafe,New Delhi,"South Indian, Chinese",350,No,3.3,42,9.428571428571429
South Indian Hut,New Delhi,South Indian,250,No,3.4,35,13.6
Spinns Resto-Bar,New Delhi,"North Indian, Chinese",800,No,2.6,43,3.2500000000000004
Subway,New Delhi,"American, Fast Food, Salad, Healthy Food",500,Yes,2.6,28,5.2
Taneja Bakery,New Delhi,Bakery,200,No,3.2,17,16.0
Tequila Express,New Delhi,"North Indian, Chinese",1150,Yes,3.4,40,2.9565217391304346
The China Town,New Delhi,Chinese,600,No,3.4,26,5.666666666666666
THS - The Hunger Street,New Delhi,"North Indian, Mughlai, Chinese",600,No,3.2,49,5.333333333333334
True Blue,New Delhi,"North Indian, Chinese",1100,No,3.2,31,2.909090909090909
Twenty Four Seven,New Delhi,"Fast Food, North Indian",300,No,3.1,7,10.333333333333334
Your's Chole Bhature,New Delhi,Street Food,100,No,2.6,42,26.000000000000004
Baskin Robbins,New Delhi,Ice Cream,300,No,3.5,36,11.666666666666668
Pure Punjabi,New Delhi,"North Indian, Fast Food",700,No,3.5,56,5.0
Welcome Food Point,New Delhi,"Chinese, North Indian",600,Yes,2.3,26,3.833333333333333
Arora Snacks,New Delhi,Chinese,350,No,2.8,14,8.0
Bansal Mithai Wale,New Delhi,Mithai,100,No,2.9,5,28.999999999999996
Fabulous Cake Bites,New Delhi,"Bakery, Desserts, Fast Food, Pizza, Burger, Finger Food",400,Yes,3.4,33,8.5
Garam Masala Food Corner,New Delhi,"North Indian, Chinese",450,Yes,3.3,114,7.333333333333333
Health Buzzz,New Delhi,Healthy Food,350,Yes,3.1,7,8.857142857142858
Kumar Pav Bhaji Corner,New Delhi,Fast Food,200,No,3.2,12,16.0
Le Chef,New Delhi,"Chinese, North Indian",400,No,3.0,6,7.5
Nainy Fast Food,New Delhi,"Chinese, Fast Food",300,No,3.3,12,11.0
Platform Nine and Three Quarters,New Delhi,"Cafe, North Indian, Continental",600,No,2.6,54,4.333333333333333
Pudding & Pie,New Delhi,"Bakery, Fast Food",450,No,3.1,5,6.888888888888889
Rapture,New Delhi,"Bakery, Fast Food",400,No,2.5,51,6.25
Sachdeva Chinese Fast Food,New Delhi,"Chinese, Fast Food",400,No,3.3,21,8.25
Simply Cakes,New Delhi,Bakery,400,No,3.2,10,8.0
The Dosa King,New Delhi,"South Indian, North Indian",400,No,2.9,4,7.249999999999999
Bhappe Di Hatti,New Delhi,"North Indian, Chinese",500,Yes,3.5,37,7.0
Cafetorium,New Delhi,"Cafe, Italian",600,Yes,3.8,122,6.333333333333333
Food Express,New Delhi,"Chinese, North Indian",800,Yes,3.6,126,4.500000000000001
Sai Bajaj Restaurant,New Delhi,"Chinese, North Indian",300,Yes,3.6,35,12.0
The Chimney Bar-Be-Que,New Delhi,"North Indian, Chinese",500,No,3.6,26,7.2
Urban Punjab,New Delhi,"North Indian, Chinese",600,No,3.6,168,6.0
Chintamani's Namkeen,New Delhi,"Chinese, Fast Food, North Indian, South Indian, Street Food, Mithai",350,No,2.4,29,6.857142857142857
Deltasious,New Delhi,"North Indian, Chinese, Bakery",400,Yes,2.2,64,5.500000000000001
Tandoori Junction,New Delhi,"North Indian, Chinese",300,Yes,2.4,10,8.0
Apni Rasoi,New Delhi,North Indian,300,No,2.6,19,8.666666666666666
Haldiram Bhujiawala,New Delhi,"Street Food, North Indian, South Indian, Mithai",400,No,3.4,35,8.5
Meghraj Food Court,New Delhi,"North Indian, Street Food, Mithai",250,No,3.0,24,12.0
Meghraj Sweets,New Delhi,"Mithai, Street Food, North Indian",150,No,3.2,8,21.333333333333336
"34, Chowringhee Lane",New Delhi,Fast Food,350,No,3.4,86,9.714285714285714
Subway,New Delhi,"American, Fast Food, Salad, Healthy Food",500,Yes,2.1,152,4.2
The Golden Dragon,New Delhi,"Chinese, Seafood, Japanese",1500,No,3.5,178,2.3333333333333335
KFC,New Delhi,"American, Fast Food",500,Yes,3.4,86,6.8
Mitra Da Dhaba,New Delhi,North Indian,400,No,3.5,216,8.75
Mr. Sub,New Delhi,Fast Food,400,Yes,3.7,83,9.250000000000002
Kennedy's,New Delhi,"Chinese, Fast Food",400,Yes,4.1,491,10.249999999999998
Keventers,New Delhi,Beverages,400,No,3.1,5,7.75
Street Foods by Punjab Grill,New Delhi,"Street Food, North Indian",600,No,3.2,17,5.333333333333334
Subway,New Delhi,"American, Fast Food, Salad, Healthy Food",500,Yes,3.1,25,6.2
Wow! Momo,New Delhi,Chinese,350,No,3.1,8,8.857142857142858
Biryani Blues,New Delhi,"Biryani, Hyderabadi",1000,No,3.6,22,3.6
Eat Me,New Delhi,"North Indian, Continental",600,Yes,2.7,33,4.500000000000001
EDC Mania,New Delhi,Fast Food,150,No,3.3,39,22.0
Elegant China X-Press,New Delhi,Chinese,400,No,3.1,9,7.75
Gopala,New Delhi,"Mithai, Street Food",250,No,3.3,28,13.2
Green Chick Chop,New Delhi,"Raw Meats, North Indian, Fast Food",350,No,3.1,30,8.857142857142858
Hangchuaa's Chinese Food Corner,New Delhi,Chinese,600,No,2.7,5,4.500000000000001
Madhuvan Chinese Fast Food,New Delhi,Chinese,300,No,2.7,52,9.000000000000002
Momos House,New Delhi,Chinese,350,No,2.9,5,8.285714285714285
Punjab Restaurant,New Delhi,"North Indian, Mughlai",600,No,3.2,46,5.333333333333334
Rhythm Restro-Bar,New Delhi,"Mughlai, Chinese, North Indian",1000,No,3.0,42,3.0
Say Cheese,New Delhi,Fast Food,400,Yes,2.7,128,6.750000000000001
Sona Restaurant,New Delhi,"North Indian, Mughlai",450,No,3.2,30,7.111111111111112
Uraki,New Delhi,Asian,400,No,2.7,8,6.750000000000001
Wah Ji Wah,New Delhi,North Indian,450,No,3.0,25,6.666666666666667
Annapurna Sweets,New Delhi,"Mithai, Street Food",150,No,3.9,109,26.0
Karnataka,New Delhi,"South Indian, North Indian, Chinese",500,Yes,3.7,334,7.4
Ali Baba Caves,Noida,"Cafe, Chinese",500,No,3.1,15,6.2
Cafí© Doo Ghoont,Noida,Cafe,600,Yes,3.4,50,5.666666666666666
Knights Chaska,Noida,"North Indian, Chinese",800,No,2.9,6,3.6249999999999996
Thirsty Scholar Cafe,Noida,Cafe,450,No,3.2,45,7.111111111111112
JSB Evergreen Snack & Sweets,Noida,"North Indian, Chinese, Fast Food, Street Food",300,No,3.1,47,10.333333333333334
221 B Baker Street,Noida,Bakery,200,Yes,3.5,94,17.5
Kapoors Balle Balle,Noida,"North Indian, Chinese",400,Yes,3.7,331,9.250000000000002
Lakshmi Coffee House,Noida,South Indian,300,No,3.8,603,12.666666666666666
Geoffrey's,Noida,"Asian, Continental, Italian, North Indian",2600,No,3.0,579,1.153846153846154
Haldiram's,Noida,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",600,No,3.5,169,5.833333333333334
Maamouchee @ My Way,Noida,"Italian, Lebanese, North Indian",1100,Yes,3.5,278,3.181818181818182
Americana Kitchen and Bar,Noida,"American, Tex-Mex, Italian, Mexican, North Indian",2000,No,2.4,221,1.2
Punjabi By Nature Quickie,Noida,"North Indian, Mughlai",1100,No,3.4,120,3.090909090909091
United Coffee House Rewind,Noida,"North Indian, European, Asian, Mediterranean",1500,No,3.4,215,2.2666666666666666
Wow! Momo,Noida,"Tibetan, Chinese",350,No,2.7,212,7.714285714285715
Oh So Stoned!,Noida,Desserts,250,No,4.5,324,18.0
The Big Chill Cakery,Noida,"Bakery, Desserts",700,No,4.5,147,6.428571428571429
Barista,Noida,Cafe,650,No,3.5,23,5.384615384615384
Big Wong XL,Noida,"Chinese, Thai, Sushi",1500,Yes,3.9,199,2.6
Carl's Jr.,Noida,"Burger, American, Fast Food",650,Yes,3.8,458,5.846153846153846
Chaayos,Noida,"Cafe, Tea",400,No,3.9,124,9.75
Chi Asian Cookhouse,Noida,"Chinese, Thai, Asian, Japanese, Korean, Seafood",1400,Yes,3.9,173,2.7857142857142856
Costa Coffee,Noida,Cafe,600,No,3.7,64,6.166666666666667
Dunkin' Donuts,Noida,"Burger, Desserts, Fast Food",600,No,3.7,86,6.166666666666667
Instapizza,Noida,"Pizza, Fast Food",900,Yes,3.7,214,4.111111111111112
Keventers,Noida,Beverages,400,No,3.8,169,9.5
Pirates of Grill,Noida,"North Indian, Continental, Mughlai, Asian",1800,No,3.9,749,2.1666666666666665
Pizza Hut,Noida,"Italian, Pizza, Fast Food",1000,No,3.9,173,3.9
PizzaExpress,Noida,"Italian, Pizza",1600,Yes,3.9,366,2.4375
RollsKing,Noida,Fast Food,400,No,3.9,232,9.75
Taco Bell,Noida,"Mexican, Fast Food",550,Yes,3.6,397,6.545454545454545
The Frozen Factory,Noida,"Ice Cream, Desserts",350,No,3.7,22,10.571428571428571
Theos,Noida,"Bakery, Desserts",500,No,3.5,13,7.0
Wendy's,Noida,"Burger, Fast Food",400,Yes,3.7,518,9.250000000000002
Zizo,Noida,"Lebanese, Mediterranean, Middle Eastern, Arabian",1600,Yes,3.8,67,2.375
Cafe Delhi Heights,Noida,"Continental, American, Cafe",1500,No,4.1,567,2.7333333333333334
Chili's Grill & Bar,Noida,"Mexican, American, Italian",1500,Yes,4.1,750,2.7333333333333334
Made In Punjab,Noida,"North Indian, Mughlai",1500,No,4.1,322,2.7333333333333334
Mamagoto,Noida,"Asian, Thai, Chinese",1600,Yes,4.3,428,2.6875
Movenpick,Noida,"Ice Cream, Desserts",650,Yes,4.0,91,6.153846153846154
Smaaash,Noida,"North Indian, Thai, Continental",1350,No,4.0,121,2.962962962962963
SodaBottleOpenerWala,Noida,"Parsi, Iranian",1300,No,4.0,617,3.076923076923077
The Bento Cafe,Noida,"Asian, Chinese, Japanese",750,Yes,4.2,316,5.6
Earthen Oven - Fortune Inn Grazia,Noida,"North Indian, Mughlai",1500,No,3.4,67,2.2666666666666666
Fortune Deli -  Fortune Inn Grazia,Noida,Chinese,2000,No,3.2,27,1.6
Cafe Pipa,Noida,Cafe,350,No,3.4,96,9.714285714285714
Cook Du Kdu,Noida,"North Indian, Chinese, Mughlai",650,Yes,3.1,112,4.769230769230769
Green Chick Chop,Noida,"Raw Meats, North Indian, Fast Food",350,Yes,2.6,12,7.428571428571429
New Vishal's Kitchen,Noida,"North Indian, Chinese",600,No,2.5,24,4.166666666666667
Samarkand,Noida,"North Indian, Mughlai, Chinese",1500,Yes,3.3,129,2.1999999999999997
Mirchievous,Noida,North Indian,650,Yes,3.9,44,6.0
Pearls Regency,Noida,"North Indian, Chinese, Thai",1200,No,3.7,330,3.0833333333333335
Imperfecto,Noida,"Mediterranean, Italian, Continental, Spanish, North Indian",1800,No,3.4,299,1.8888888888888888
Chaayos,Noida,"Cafe, Tea",400,Yes,3.6,46,9.000000000000002
Dunkin' Donuts,Noida,"Burger, Desserts, Fast Food",600,Yes,3.7,481,6.166666666666667
The Smoke Factory,Noida,"North Indian, Italian, Chinese",2000,No,3.8,240,1.9
Turquoise Cottage - TC Original 1997,Noida,"Continental, American, Italian, Mediterranean",1900,No,3.8,240,2.0
Laat Saab,Noida,"North Indian, Mughlai",1300,Yes,4.1,111,3.1538461538461537
Starbucks,Noida,Cafe,700,No,4.0,59,5.714285714285714
Aim Cafe And Restaurant,Noida,"Japanese, Sushi",1200,No,3.3,19,2.75
Al-Swad,Noida,"North Indian, Chinese",400,Yes,2.5,6,6.25
Anands,Noida,"Chinese, North Indian",500,Yes,2.6,36,5.2
Bansiwala Restaurant,Noida,North Indian,200,Yes,2.5,4,12.5
Cafe Coffee Day,Noida,Cafe,450,No,2.8,24,6.222222222222221
Food Tamasha & Co.,Noida,North Indian,600,Yes,3.2,24,5.333333333333334
Grand Heritage Resort,Noida,"North Indian, Chinese",800,No,3.1,17,3.875
Green Chick Chop,Noida,"Raw Meats, North Indian, Fast Food",350,No,3.2,20,9.142857142857144
Kafe Republic,Noida,Fast Food,300,Yes,3.1,37,10.333333333333334
Kar C Lounge & Restaurant,Noida,"Cafe, North Indian, Italian, Chinese",600,No,2.8,16,4.666666666666666
Kolkata Roll Point,Noida,Fast Food,100,No,2.8,9,27.999999999999996
Royal Awadh,Noida,"North Indian, Mughlai",500,Yes,3.0,9,6.0
Royal Rasoi,Noida,"North Indian, Mughlai",600,No,2.8,21,4.666666666666666
Royale Bakers,Noida,"Bakery, Fast Food, Desserts",250,Yes,2.8,18,11.2
Sahi Darbar,Noida,"North Indian, Chinese",400,Yes,2.6,12,6.500000000000001
Taco Street,Noida,Fast Food,500,No,2.9,4,5.8
The Noodle Co,Noida,"Thai, Chinese",900,No,3.1,8,3.4444444444444446
Veg Always,Noida,"North Indian, Chinese",600,Yes,2.7,25,4.500000000000001
Yu Turn,Noida,"North Indian, Chinese, Thai",1000,Yes,2.9,43,2.9
Zaika,Noida,"North Indian, Mughlai, Chinese",600,No,2.5,10,4.166666666666667
Zaika,Noida,"North Indian, Mughlai",600,No,2.8,50,4.666666666666666
Domino's Pizza,Noida,"Pizza, Fast Food",700,No,3.5,56,5.0
Night Food Service,Noida,"Fast Food, North Indian, Chinese",350,No,3.8,80,10.857142857142858
Uncle's Patty,Noida,Fast Food,500,No,3.5,28,7.0
Desi Galli,Noida,"North Indian, Chinese",500,Yes,2.9,55,5.8
Mr. Flavour,Noida,"North Indian, Chinese",500,Yes,2.7,10,5.4
Wah Ji Wah,Noida,North Indian,300,No,3.1,16,10.333333333333334
Indian Diners,Noida,"North Indian, Chinese, Continental",1300,No,3.0,7,2.307692307692308
Gravity,Noida,"Chinese, Mughlai, North Indian",1000,Yes,2.6,192,2.6
Kolkata Biryani House,Noida,"North Indian, Mughlai, Biryani",500,Yes,2.8,109,5.6
Rotees n More,Noida,"North Indian, Chinese",350,Yes,3.2,49,9.142857142857144
Saleem's Takeaway,Noida,"North Indian, Mughlai, Chinese",600,No,2.6,44,4.333333333333333
Sikandrabadi Biryani,Noida,"Biryani, North Indian",400,Yes,3.4,29,8.5
Wok N Spice,Noida,"Chinese, Fast Food",300,No,3.1,21,10.333333333333334
Zaika Hindustani,Noida,"Mughlai, North Indian, Chinese",600,No,2.7,33,4.500000000000001
Chanda Food,Noida,Chinese,350,No,3.6,97,10.285714285714285
Chhote Nawab,Noida,Lucknowi,250,Yes,3.5,24,14.0
Delish BBQ,Noida,"North Indian, Chinese, Thai",500,Yes,3.9,40,7.8
Goli Vada Pav No. 1,Noida,Street Food,150,Yes,3.6,280,24.0
Happy Hakka,Noida,"Chinese, Asian, Thai",650,Yes,3.6,582,5.538461538461539
Baker's Studio - Jaypee Greens,Noida,Bakery,1000,No,3.4,29,3.4
Matrix - Jaypee Greens,Noida,Finger Food,2000,No,3.2,20,1.6
Tea Lounge - Jaypee Greens,Noida,Cafe,900,No,2.9,14,3.2222222222222223
Paatra - Jaypee Greens,Noida,North Indian,3500,No,3.5,79,1.0
Cooks Cafe - Jaypee Greens,Noida,"Continental, North Indian",1500,No,3.3,29,2.1999999999999997
Burger King,Noida,"Burger, Fast Food",500,Yes,3.3,14,6.6
Cafe Pitacos,Noida,"Continental, Mexican, Mediterranean",600,Yes,3.0,18,5.0
Cinnabon & Auntie Anne's,Noida,"Desserts, Beverages",500,No,3.1,6,6.2
Cocoberry,Noida,Desserts,300,No,3.4,16,11.333333333333332
Hakka Haus,Noida,"Chinese, Thai",950,No,3.2,6,3.368421052631579
Kebab Xpress,Noida,"North Indian, Mughlai",600,No,2.9,7,4.833333333333334
KFC,Noida,"American, Fast Food, Burger",500,Yes,2.5,15,5.0
Mad Over Donuts,Noida,Desserts,450,Yes,3.2,13,7.111111111111112
Ni Hao,Noida,Chinese,700,No,3.0,10,4.285714285714286
Pizza Hut,Noida,"Italian, Pizza, Fast Food",1000,No,2.6,7,2.6
Subway,Noida,"American, Fast Food, Salad, Healthy Food",500,Yes,2.6,5,5.2
Time To Tea,Noida,"Tea, Fast Food",350,No,2.8,5,8.0
Vaango!,Noida,South Indian,450,No,2.8,6,6.222222222222221
Biryani Blues,Noida,"Biryani, Hyderabadi",1000,No,3.5,18,3.5
Jungle Jamboree,Noida,"North Indian, Continental, Chinese, Italian, Thai, Mughlai",1200,No,3.8,46,3.1666666666666665
Keventers,Noida,Beverages,400,No,3.5,34,8.75
Pita Pit,Noida,"Healthy Food, Salad",600,Yes,3.6,20,6.0
Chicago Pizza,Noida,Pizza,600,Yes,2.3,8,3.833333333333333
Mr. Sub,Noida,Fast Food,400,Yes,2.3,27,5.75
Flluid - Mosaic Hotels,Noida,"Continental, North Indian, Mexican",2200,No,3.2,135,1.4545454545454546
Latitude - Mosaic Hotels,Noida,"North Indian, Chinese",1700,No,3.3,61,1.9411764705882353
Baker's Zone,Noida,Bakery,200,Yes,2.9,9,14.499999999999998
Chakna,Noida,"North Indian, Chinese",450,Yes,2.7,5,6.0
Get Set Go,Noida,"North Indian, Chinese, Continental",800,No,3.1,5,3.875
Sip & Snacks,Noida,"Chinese, North Indian",550,Yes,3.2,6,5.818181818181818
The Anna,Noida,"Chinese, South Indian, Fast Food",400,Yes,2.8,19,6.999999999999999
Kathi Junction,Noida,Fast Food,400,Yes,3.5,83,8.75
Cakewalk - Park Plaza,Noida,Bakery,500,No,3.4,25,6.8
New Town Lounge - Park Plaza,Noida,Continental,2000,No,3.2,32,1.6
New Town Cafe - Park Plaza,Noida,"Continental, Chinese, North Indian",2800,No,4.1,228,1.4642857142857142
S-18 - Radisson Blu,Noida,"Mediterranean, Continental, North Indian, Italian",3200,No,3.5,218,1.09375
Chip Chap Shahi Corner,Noida,North Indian,200,No,2.9,12,14.499999999999998
Mother's Kitchen,Noida,North Indian,100,No,2.9,6,28.999999999999996
TBH äóñ To Be Healthy,Noida,"Juices, Healthy Food",500,Yes,4.0,76,8.0
Mehfill,Noida,"North Indian, Chinese, Mughlai",600,Yes,2.7,90,4.500000000000001
Punjabi Pakwaan,Noida,"North Indian, Chinese",800,Yes,3.3,34,4.125
Santushti,Noida,"South Indian, North Indian, Chinese",300,Yes,2.6,70,8.666666666666666
Uncle's,Noida,"North Indian, Mughlai, Chinese",600,Yes,3.4,190,5.666666666666666
Cafe Limelight,Noida,"Cafe, North Indian, Italian",900,Yes,3.7,38,4.111111111111112
Alley's Urbane Cafe,Noida,"Cafe, Italian, Chinese",400,No,3.2,33,8.0
Backstreet Kitchen,Noida,"North Indian, Mughlai, Chinese",500,Yes,3.4,33,6.8
Berco's,Noida,"Chinese, Thai",1100,No,3.1,9,2.8181818181818183
Breaktym,Noida,"North Indian, Mughlai",400,Yes,2.6,11,6.500000000000001
Chawla's 2,Noida,"North Indian, Mughlai, Chinese",1400,Yes,2.5,12,1.7857142857142856
Chicken Kraft,Noida,"North Indian, Chinese",400,No,2.9,4,7.249999999999999
Chinese By Nature,Noida,Chinese,400,No,2.9,19,7.249999999999999
DV's Chinese Kitchen,Noida,Chinese,300,No,2.8,10,9.333333333333332
Evergreen Sweets,Noida,"Mithai, Street Food",200,No,2.6,16,13.000000000000002
Green Chick Chop,Noida,"Raw Meats, Fast Food, North Indian",350,No,2.9,7,8.285714285714285
Hyderabad Delights,Noida,"North Indian, Mughlai, Hyderabadi",400,No,3.3,13,8.25
Kabab And Tadka,Noida,North Indian,600,Yes,2.5,36,4.166666666666667
Kanha Bhog,Noida,"Mithai, Street Food",150,No,2.6,26,17.333333333333332
Mezbaan Jaika Restaurant,Noida,"Biryani, North Indian, Fast Food",500,No,2.7,18,5.4
Pind Balluchi,Noida,"Biryani, North Indian, Mughlai",1000,Yes,2.6,26,2.6
Red Capsicum,Noida,North Indian,500,Yes,2.6,25,5.2
Singh Foods,Noida,"North Indian, Mughlai",700,Yes,3.2,7,4.571428571428572
Sparrows At Home Bakery & Cafe,Noida,"Cafe, Bakery",500,No,3.3,13,6.6
The New Koyla Kitchen,Noida,"North Indian, Chinese",600,Yes,2.7,36,4.500000000000001
Theyö_Ÿö«ó,Noida,"North Indian, Mughlai, Chinese",800,Yes,3.4,13,4.25
Your Spicy Kitchen,Noida,"Mughlai, Continental, Chinese",800,No,3.1,8,3.875
Yumm Biryani,Noida,"Biryani, Mughlai",550,Yes,3.2,27,5.818181818181818
Aureo Dine & Bake House,Noida,"North Indian, Chinese, Continental",1000,Yes,3.5,367,3.5
Being Truckers,Noida,Fast Food,550,Yes,3.8,99,6.909090909090909
China Leaf,Noida,"Chinese, Thai",650,Yes,3.7,115,5.6923076923076925
Mera Vala Dabba,Noida,North Indian,400,Yes,3.6,18,9.000000000000002
Moti Mahal Delux- Legendary Culinary,Noida,"North Indian, Mughlai",900,Yes,3.6,72,4.0
Noshh,Noida,North Indian,850,Yes,3.6,56,4.23529411764706
Tadqa Tandoor Express,Noida,"North Indian, Mughlai",750,Yes,3.6,108,4.800000000000001
The Kebab Company,Noida,"Fast Food, North Indian",400,Yes,3.5,21,8.75
Domino's Pizza,Noida,"Pizza, Fast Food",700,No,2.1,84,3.0
Kamboj's,Noida,"North Indian, Mughlai, Chinese",800,Yes,2.4,76,3.0
Pizza Hut Delivery,Noida,"Italian, Pizza",800,Yes,2.3,94,2.875
Subway,Noida,"American, Fast Food, Salad, Healthy Food",500,No,2.4,51,4.8
The Cake Expert's,Noida,"Bakery, Desserts, Fast Food",250,Yes,2.4,63,9.6
The Saffron Boutique,Noida,"North Indian, Chinese",800,No,4.0,175,5.0
Aggarwal Kachori Wale,Noida,North Indian,100,No,3.0,9,30.0
Bakes & Cakes,Noida,Bakery,250,Yes,3.0,5,12.0
Burger's Kitchen,Noida,Fast Food,350,No,2.8,31,8.0
Jhatpat Khana,Noida,North Indian,400,No,3.0,7,7.5
Mahi Rasoi,Noida,North Indian,500,Yes,2.6,34,5.2
Night Safari Cafe,Noida,Fast Food,300,No,3.0,4,10.0
Saheb's Restaurant,Noida,"North Indian, Chinese, Mughlai, Fast Food",550,No,2.7,26,4.90909090909091
Scrummy Bites,Noida,"North Indian, Chinese",350,Yes,3.1,30,8.857142857142858
Berco's,Noida,"Chinese, Thai",1100,Yes,3.7,1182,3.3636363636363638
Aggarwal Sweet Shop,Noida,"Mithai, Street Food",150,Yes,2.3,15,15.333333333333332
Hungry - I,Noida,"Cafe, Italian, Continental, Chinese",450,Yes,2.6,26,5.777777777777779
Oh Buoy,Noida,"Mexican, Italian, Fast Food",550,No,3.4,55,6.181818181818182
Caffeinated,Noida,Beverages,200,No,3.9,64,19.5
Sam and Scrooge,Noida,"Continental, Mexican, American, Fast Food, Italian, Chinese",550,Yes,3.9,132,7.090909090909091
Tpot,Noida,Cafe,400,Yes,3.6,20,9.000000000000002
Aroma,Noida,"South Indian, North Indian, Street Food",300,No,3.0,4,10.0
Bawarchi,Noida,"North Indian, Mughlai, Fast Food",450,No,2.9,5,6.444444444444445
Book Food Kitchen,Noida,"North Indian, Chinese",400,Yes,3.1,19,7.75
Breaktym,Noida,"North Indian, Mughlai",400,Yes,2.5,6,6.25
Chaska By Taste,Noida,"North Indian, Chinese",600,No,2.9,4,4.833333333333334
Domino's Pizza,Noida,"Pizza, Fast Food",700,No,2.5,27,3.571428571428571
Grill King,Noida,"North Indian, Chinese",400,No,3.0,4,7.5
Moti Mahal Deluxe Advant,Noida,"North Indian, Mughlai",1400,No,2.8,7,2.0
Rolling Beans,Noida,North Indian,200,Yes,2.8,9,13.999999999999998
RollsKing,Noida,Fast Food,400,No,3.2,19,8.0
SnacksWale.com,Noida,"North Indian, Fast Food",400,No,2.8,8,6.999999999999999
Subway,Noida,"American, Fast Food, Salad, Healthy Food",500,Yes,2.6,13,5.2
Super Cake Shop,Noida,"Bakery, Desserts",300,No,2.9,6,9.666666666666668
DIOS The Neighbourhood Bistro,Noida,"Continental, Fast Food, Italian",1300,No,4.2,108,3.2307692307692313
Cake n Flower,Noida,Bakery,150,No,2.9,7,19.333333333333336
